OBJECTID;MUNICIPIO;Estado;Região
3492;Balneário Barra do Sul ; SC;Sul
3493;Matias Cardoso ; MG;Sudeste
3494;Damianópolis ; GO;Centro-Oeste
3495;Nova Canaã ; BA;Nordeste
3496;Simolândia ; GO;Centro-Oeste
3497;Paquetá ; PI;Nordeste
3498;Denise ; MT;Centro-Oeste
3499;Capinópolis ; MG;Sudeste
3500;Esteio ; RS;Sul
3501;Iguaí ; BA;Nordeste
3502;Buritinópolis ; GO;Centro-Oeste
3503;Nova Colinas ; MA;Nordeste
3504;Guarinos ; GO;Centro-Oeste
3505;Coaraci ; BA;Nordeste
3506;Bonito de Minas ; MG;Sudeste
3507;Lagoa de Itaenga ; PE;Nordeste
3508;Sítio d'Abadia ; GO;Centro-Oeste
3509;Itajuípe ; BA;Nordeste
3510;Urandi ; BA;Nordeste
3511;Ilhéus ; BA;Nordeste
3512;Estrela do Norte ; GO;Centro-Oeste
3513;Uruçuca ; BA;Nordeste
3514;Feira da Mata ; BA;Nordeste
3515;Santa Teresinha ; PB;Nordeste
3516;Trajano de Moraes ; RJ;Sudeste
3517;Santo Antônio do Leste ; MT;Centro-Oeste
3518;Itapitanga ; BA;Nordeste
3519;São Francisco do Piauí ; PI;Nordeste
3520;Manga ; MG;Sudeste
3521;São Félix de Minas ; MG;Sudeste
3522;Teofilândia ; BA;Nordeste
3523;Arenápolis ; MT;Centro-Oeste
3524;Iuiú ; BA;Nordeste
3525;Ibicuí ; BA;Nordeste
3526;Itacaré ; BA;Nordeste
3527;Soledade ; PB;Nordeste
3528;Embu das Artes ; SP;Sudeste
3529;Sebastião Laranjeiras ; BA;Nordeste
3530;Aurelino Leal ; BA;Nordeste
3531;Alvorada do Norte ; GO;Centro-Oeste
3532;Santo Afonso ; MT;Centro-Oeste
3533;Pindaí ; BA;Nordeste
3534;Conquista D'Oeste ; MT;Centro-Oeste
3535;Candiba ; BA;Nordeste
3536;Nova América ; GO;Centro-Oeste
3537;Juvenília ; MG;Sudeste
3538;Mendes Pimentel ; MG;Sudeste
3539;Mari ; PB;Nordeste
3540;Bom Jesus da Serra ; BA;Nordeste
3541;Santa Luzia do Itanhy ; SE;Nordeste
3542;Montalvânia ; MG;Sudeste
3543;Dário Meira ; BA;Nordeste
3544;Boa Nova ; BA;Nordeste
3545;Pedro Alexandre ; BA;Nordeste
3546;Mortugaba ; BA;Nordeste
3547;Itororó ; BA;Nordeste
3548;Mambaí ; GO;Centro-Oeste
3549;Nova Iguaçu de Goiás ; GO;Centro-Oeste
3550;Pilar de Goiás ; GO;Centro-Oeste
3551;Gongogi ; BA;Nordeste
3552;Nortelândia ; MT;Centro-Oeste
3553;São Cristóvão ; SE;Nordeste
3554;Itagibá ; BA;Nordeste
3555;Aracatu ; BA;Nordeste
3556;Campos Verdes ; GO;Centro-Oeste
3557;Santa Terezinha de Goiás ; GO;Centro-Oeste
3558;Coremas ; PB;Nordeste
3559;Caetanos ; BA;Nordeste
3560;Brumado ; BA;Nordeste
3561;Campo Largo ; PR;Sul
3562;Alto Horizonte ; GO;Centro-Oeste
3563;Tangará da Serra ; MT;Centro-Oeste
3564;Nobres ; MT;Centro-Oeste
3565;Uirapuru ; GO;Centro-Oeste
3566;Maraú ; BA;Nordeste
3567;Itagi ; BA;Nordeste
3568;Itamari ; BA;Nordeste
3569;Alto Paraíso de Goiás ; GO;Centro-Oeste
3570;Ibirataia ; BA;Nordeste
3571;Laranjeiras ; SE;Nordeste
3572;Maravilha ; AL;Nordeste
3573;Mara Rosa ; GO;Centro-Oeste
3574;Diadema ; SP;Sudeste
3575;Cristalândia do Piauí ; PI;Nordeste
3576;Tanhaçu ; BA;Nordeste
3577;São Paulo ; SP;Sudeste
3578;Mogi das Cruzes ; SP;Sudeste
3579;Amaralina ; GO;Centro-Oeste
3580;Jitaúna ; BA;Nordeste
3581;Água Branca ; AL;Nordeste
3582;Ituaçu ; BA;Nordeste
3583;Embu-Guaçu; SP;Sudeste
3584;Santa Branca ; SP;Sudeste
3585;Dom Basílio ; BA;Nordeste
3586;Teolândia ; BA;Nordeste
3587;Santa Isabel ; SP;Sudeste
3588;Ituberá ; BA;Nordeste
3589;Caturama ; BA;Nordeste
3590;Silva Jardim ; RJ;Sudeste
3591;Campinorte ; GO;Centro-Oeste
3592;Igaporã ; BA;Nordeste
3593;Divinolândia de Minas ; MG;Sudeste
3594;Teixeirópolis ; RO;Norte
3595;Casimiro de Abreu ; RJ;Sudeste
3596;Contendas do Sincorá ; BA;Nordeste
3597;Vicentina ; MS;Centro-Oeste
3598;Nilo Peçanha ; BA;Nordeste
3599;Taperoá ; BA;Nordeste
3600;Mutunópolis ; GO;Centro-Oeste
3601;Teresina de Goiás ; GO;Centro-Oeste
3602;Mundo Novo ; GO;Centro-Oeste
3603;Divinópolis de Goiás ; GO;Centro-Oeste
3604;Wenceslau Guimarães ; BA;Nordeste
3605;Palmas de Monte Alto ; BA;Nordeste
3606;Lafaiete Coutinho ; BA;Nordeste
3607;Umbaúba ; SE;Nordeste
3608;Formoso ; GO;Centro-Oeste
3609;Guanambi ; BA;Nordeste
3610;Jussiape ; BA;Nordeste
3611;Nova Roma ; GO;Centro-Oeste
3612;Central de Minas ; MG;Sudeste
3613;Tanque Novo ; BA;Nordeste
3614;Santana do Piauí ; PI;Nordeste
3615;Bonópolis ; GO;Centro-Oeste
3616;Ribeira do Pombal ; BA;Nordeste
3617;Cairu ; BA;Nordeste
3618;Santa Tereza de Goiás ; GO;Centro-Oeste
3619;Cravolândia ; BA;Nordeste
3620;Cabixi ; RO;Norte
3621;Mato Grosso ; PB;Nordeste
3622;Itiruçu ; BA;Nordeste
3623;Ipueiras ; TO;Norte
3624;Riacho de Santana ; BA;Nordeste
3625;Presidente Tancredo Neves ; BA;Nordeste
3626;Cedro de São João ; SE;Nordeste
3627;Rio de Contas ; BA;Nordeste
3628;Jaguaquara ; BA;Nordeste
3629;Paramirim ; BA;Nordeste
3630;São Félix do Coribe ; BA;Nordeste
3631;Iramaia ; BA;Nordeste
3632;Érico Cardoso ; BA;Nordeste
3633;Muritiba ; BA;Nordeste
3634;Salvador ; BA;Nordeste
3635;Ibicoara ; BA;Nordeste
3636;Santa Rita do Trivelato ; MT;Centro-Oeste
3637;Lajedo do Tabocal ; BA;Nordeste
3638;Santo Antônio de Jesus ; BA;Nordeste
3639;Trombas ; GO;Centro-Oeste
3640;Maragogipe ; BA;Nordeste
3641;Ministro Andreazza ; RO;Norte
3642;Brejões ; BA;Nordeste
3643;Valença ; BA;Nordeste
3644;Boquim ; SE;Nordeste
3645;Serra Preta ; BA;Nordeste
3646;Santa Inês ; BA;Nordeste
3647;Botuporã ; BA;Nordeste
3648;Mutuípe ; BA;Nordeste
3649;Ponto Novo ; BA;Nordeste
3650;Serra do Ramalho ; BA;Nordeste
3651;Itabirinha ; MG;Sudeste
3652;São Gabriel ; BA;Nordeste
3653;Jiquiriçá ; BA;Nordeste
3654;São Domingos ; GO;Centro-Oeste
3655;Planaltino ; BA;Nordeste
3656;Santo Estêvão ; BA;Nordeste
3657;Cerejeiras ; RO;Norte
3658;Novo Planalto ; GO;Centro-Oeste
3659;Correntina ; BA;Nordeste
3660;Santa Maria da Vitória ; BA;Nordeste
3661;Canápolis ; BA;Nordeste
3662;João Neiva ; ES;Sudeste
3663;São Miguel das Matas ; BA;Nordeste
3664;Colorado do Oeste ; RO;Norte
3665;Vera Cruz ; BA;Nordeste
3666;Campos Belos ; GO;Centro-Oeste
3667;Macaúbas ; BA;Nordeste
3668;Amargosa ; BA;Nordeste
3669;Varzedo ; BA;Nordeste
3670;Antônio Gonçalves ; BA;Nordeste
3671;Itacuruba ; PE;Nordeste
3672;Ibipitanga ; BA;Nordeste
3673;Bom Jesus da Lapa ; BA;Nordeste
3674;Lauro de Freitas ; BA;Nordeste
3675;Pimenteiras do Oeste ; RO;Norte
3676;Montividiu do Norte ; GO;Centro-Oeste
3677;Conceição do Almeida ; BA;Nordeste
3678;Palmeirópolis ; TO;Norte
3679;Combinado ; TO;Norte
3680;Logradouro ; PB;Nordeste
3681;Itaeté ; BA;Nordeste
3682;Mucugê ; BA;Nordeste
3683;Gandu ; BA;Nordeste
3684;Antônio Cardoso ; BA;Nordeste
3685;Nova Ibiá ; BA;Nordeste
3686;São Felipe ; BA;Nordeste
3687;Boninal ; BA;Nordeste
3688;Lavandeira ; TO;Norte
3689;Cocalinho ; MT;Centro-Oeste
3690;Serra Dourada ; BA;Nordeste
3691;Cruz das Almas ; BA;Nordeste
3692;Boquira ; BA;Nordeste
3693;Corumbiara ; RO;Norte
3694;Conceição da Feira ; BA;Nordeste
3695;Vieirópolis ; PB;Nordeste
3696;Iaçu ; BA;Nordeste
3697;Cachoeira ; BA;Nordeste
3698;São Francisco do Conde ; BA;Nordeste
3699;Ibitiara ; BA;Nordeste
3700;Saubara ; BA;Nordeste
3701;Pojuca ; BA;Nordeste
3702;Talismã ; TO;Norte
3703;Aurora do Tocantins ; TO;Norte
3704;Itaporanga d'Ajuda ; SE;Nordeste
3705;Boa Vista do Tupim ; BA;Nordeste
3706;Barracão ; PR;Sul
3707;Paratinga ; BA;Nordeste
3708;Piraí do Norte ; BA;Nordeste
3709;Rafael Jambeiro ; BA;Nordeste
3710;Retirolândia ; BA;Nordeste
3711;Flor da Serra do Sul ; PR;Sul
3712;São Desidério ; BA;Nordeste
3713;Tapurah ; MT;Centro-Oeste
3714;Santa Teresinha ; BA;Nordeste
3715;Riachão do Jacuípe ; BA;Nordeste
3716;Teodoro Sampaio ; BA;Nordeste
3717;Catolândia ; BA;Nordeste
3718;Itaberaba ; BA;Nordeste
3719;Goianápolis ; GO;Centro-Oeste
3720;Lajedinho ; BA;Nordeste
3721;São Salvador do Tocantins ; TO;Norte
3722;Leopoldo de Bulhões ; GO;Centro-Oeste
3723;Tabocas do Brejo Velho ; BA;Nordeste
3724;Alvorada ; TO;Norte
3725;Chupinguaia ; RO;Norte
3726;Piaçabuçu ; AL;Nordeste
3727;Santo Amaro das Brotas ; SE;Nordeste
3728;Itagimirim ; BA;Nordeste
3729;Ruy Barbosa ; BA;Nordeste
3730;Brejolândia ; BA;Nordeste
3731;Lençóis ; BA;Nordeste
3732;Amélia Rodrigues ; BA;Nordeste
3733;Vera ; MT;Centro-Oeste
3734;São Roque do Canaã ; ES;Sudeste
3735;Taguatinga ; TO;Norte
3736;Sandolândia ; TO;Norte
3737;Palmeiras ; BA;Nordeste
3738;Cristópolis ; BA;Nordeste
3739;São João d'Aliança ; GO;Centro-Oeste
3740;Morros ; MA;Nordeste
3741;Nossa Senhora dos Remédios ; PI;Nordeste
3742;Seabra ; BA;Nordeste
3743;Belmonte ; BA;Nordeste
3744;São Domingos ; SE;Nordeste
3745;Cristinápolis ; SE;Nordeste
3746;Itapebi ; BA;Nordeste
3747;Aiquara ; BA;Nordeste
3748;Catu ; BA;Nordeste
3749;Wagner ; BA;Nordeste
3750;Parecis ; RO;Norte
3751;Castro Alves ; BA;Nordeste
3752;Ipupiara ; BA;Nordeste
3753;Alto Alegre dos Parecis ; RO;Norte
3754;Figueirópolis ; TO;Norte
3755;Tanquinho ; BA;Nordeste
3756;Macajuba ; BA;Nordeste
3757;Taipas do Tocantins ; TO;Norte
3758;Piraquara ; PR;Sul
3759;Itanhangá ; MT;Centro-Oeste
3760;Miravânia ; MG;Sudeste
3761;Cardeal da Silva ; BA;Nordeste
3762;Utinga ; BA;Nordeste
3763;Mulungu do Morro ; BA;Nordeste
3764;Bom Jesus do Araguaia ; MT;Centro-Oeste
3765;Luís Eduardo Magalhães ; BA;Nordeste
3766;Iraquara ; BA;Nordeste
3767;Santa Luzia D'Oeste ; RO;Norte
3768;Itatim ; BA;Nordeste
3769;Ipirá ; BA;Nordeste
3770;Barro Alto ; BA;Nordeste
3771;Oliveira dos Brejinhos ; BA;Nordeste
3772;Sucupira ; TO;Norte
3773;Sítio do Mato ; BA;Nordeste
3774;São Benedito do Rio Preto ; MA;Nordeste
3775;Conceição do Tocantins ; TO;Norte
3776;Quatro Barras ; PR;Sul
3777;Serra Nova Dourada ; MT;Centro-Oeste
3778;São Francisco do Guaporé ; RO;Norte
3779;Alta Floresta D'Oeste ; RO;Norte
3780;Tapiramutá ; BA;Nordeste
3781;Pedreira ; SP;Sudeste
3782;Lagoa do Ouro ; PE;Nordeste
3783;Bonito ; BA;Nordeste
3784;Pé de Serra ; BA;Nordeste
3785;Cariri do Tocantins ; TO;Norte
3786;Lamarão ; BA;Nordeste
3787;Ponte Alta do Bom Jesus ; TO;Norte
3788;Moreno ; PE;Nordeste
3789;Souto Soares ; BA;Nordeste
3790;Pintadas ; BA;Nordeste
3791;São Felipe D'Oeste ; RO;Norte
3792;Ouro Branco ; AL;Nordeste
3793;Muquém de São Francisco ; BA;Nordeste
3794;Candeal ; BA;Nordeste
3795;Primavera de Rondônia ; RO;Norte
3796;Zabelê ; PB;Nordeste
3797;Água Fria ; BA;Nordeste
3798;Irará ; BA;Nordeste
3799;Aporá ; BA;Nordeste
3800;Brotas de Macaúbas ; BA;Nordeste
3801;Santa Carmem ; MT;Centro-Oeste
3802;Costa Marques ; RO;Norte
3803;Ichu ; BA;Nordeste
3804;Mundo Novo ; BA;Nordeste
3805;João Alfredo ; PE;Nordeste
3806;Novo Jardim ; TO;Norte
3807;Novo Horizonte do Oeste ; RO;Norte
3808;Canarana ; BA;Nordeste
3809;Acajutiba ; BA;Nordeste
3810;Adustina ; BA;Nordeste
3811;Piritiba ; BA;Nordeste
3812;Rolim de Moura ; RO;Norte
3813;Corumbataí ; SP;Sudeste
3814;Mairi ; BA;Nordeste
3815;Cafarnaum ; BA;Nordeste
3816;Inhambupe ; BA;Nordeste
3817;Salgado Filho ; PR;Sul
3818;Morpará ; BA;Nordeste
3819;Santa Cruz da Baixa Verde ; PE;Nordeste
3820;Seringueiras ; RO;Norte
3821;Piranhas ; AL;Nordeste
3822;Palmeira ; PR;Sul
3823;Baianópolis ; BA;Nordeste
3824;Nova Fátima ; BA;Nordeste
3825;Carpina ; PE;Nordeste
3826;Ipiranga do Norte ; MT;Centro-Oeste
3827;Capela do Alto Alegre ; BA;Nordeste
3828;Matina ; BA;Nordeste
3829;Gavião ; BA;Nordeste
3830;Lagoa Real ; BA;Nordeste
3831;Indiaroba ; SE;Nordeste
3832;Japoatã ; SE;Nordeste
3833;Ilha das Flores ; SE;Nordeste
3834;Ribeirópolis ; SE;Nordeste
3835;Rio da Conceição ; TO;Norte
3836;Gurupi ; TO;Norte
3837;Conceição do Coité ; BA;Nordeste
3838;Porto Alegre do Tocantins ; TO;Norte
3839;Wanderley ; BA;Nordeste
3840;Riachão das Neves ; BA;Nordeste
3841;São José do Jacuípe ; BA;Nordeste
3842;Sinop ; MT;Centro-Oeste
3843;Chapada da Natividade ; TO;Norte
3844;Castanheiras ; RO;Norte
3845;Malhada dos Bois ; SE;Nordeste
3846;Curral Velho ; PB;Nordeste
3847;Novo Horizonte do Norte ; MT;Centro-Oeste
3848;Miguel Calmon ; BA;Nordeste
3849;Pacatuba ; SE;Nordeste
3850;Biritinga ; BA;Nordeste
3851;Nova Brasilândia D'Oeste ; RO;Norte
3852;Irecê ; BA;Nordeste
3853;Santa Rosa do Tocantins ; TO;Norte
3854;Tomar do Geru ; SE;Nordeste
3855;Sátiro Dias ; BA;Nordeste
3856;Senhor do Bonfim ; BA;Nordeste
3857;Frutuoso Gomes ; RN;Nordeste
3858;América Dourada ; BA;Nordeste
3859;Aliança do Tocantins ; TO;Norte
3860;São Francisco ; SE;Nordeste
3861;Ibipeba ; BA;Nordeste
3862;Itabaianinha ; SE;Nordeste
3863;Estância ; SE;Nordeste
3864;Crixás do Tocantins ; TO;Norte
3865;São Sebastião do Rio Verde ; MG;Sudeste
3866;Cipó ; BA;Nordeste
3867;Urupá ; RO;Norte
3868;Olho-d'Água do Borges; RN;Nordeste
3869;Alvorada D'Oeste ; RO;Norte
3870;João Dourado ; BA;Nordeste
3871;Mafra ; SC;Sul
3872;Pinhão ; PR;Sul
3873;Guaraniaçu ; PR;Sul
3874;Palmital ; PR;Sul
3875;Pitanga ; PR;Sul
3876;Gentio do Ouro ; BA;Nordeste
3877;Jesuânia ; MG;Sudeste
3878;Ribeira do Amparo ; BA;Nordeste
3879;Espigão D'Oeste ; RO;Norte
3880;Presidente Médici ; RO;Norte
3881;Araci ; BA;Nordeste
3882;Cacoal ; RO;Norte
3883;Serrinha ; BA;Nordeste
3884;Caém ; BA;Nordeste
3885;Pindorama do Tocantins ; TO;Norte
3886;Olindina ; BA;Nordeste
3887;Areia Branca ; SE;Nordeste
3888;Canabrava do Norte ; MT;Centro-Oeste
3889;Itapicuru ; BA;Nordeste
3890;Xangri-lá; RS;Sul
3891;Várzea do Poço ; BA;Nordeste
3892;Tamboara ; PR;Sul
3893;Itaboraí ; RJ;Sudeste
3894;Silvanópolis ; TO;Norte
3895;Santaluz ; BA;Nordeste
3896;Águas de São Pedro ; SP;Sudeste
3897;Araruama ; RJ;Sudeste
3898;Cabo Frio ; RJ;Sudeste
3899;Mirante da Serra ; RO;Norte
3900;Riachão do Dantas ; SE;Nordeste
3901;Crisópolis ; BA;Nordeste
3902;São Félix do Araguaia ; MT;Centro-Oeste
3903;São Miguel do Guaporé ; RO;Norte
3904;Rio das Ostras ; RJ;Sudeste
3905;Cachoeiras de Macacu ; RJ;Sudeste
3906;Jacobina ; BA;Nordeste
3907;Campo do Brito ; SE;Nordeste
3908;Tobias Barreto ; SE;Nordeste
3909;Queimadas ; BA;Nordeste
3910;Saúde ; BA;Nordeste
3911;Nordestina ; BA;Nordeste
3912;Brejinho de Nazaré ; TO;Norte
3913;Jussara ; BA;Nordeste
3914;Lagarto ; SE;Nordeste
3915;Santa Rita do Tocantins ; TO;Norte
3916;Fátima ; TO;Norte
3917;Presidente Dutra ; BA;Nordeste
3918;Santa Rosa de Lima ; SE;Nordeste
3919;Simão Dias ; SE;Nordeste
3920;Novo Alegre ; TO;Norte
3921;Ourolândia ; BA;Nordeste
3922;Tucano ; BA;Nordeste
3923;Itabaiana ; SE;Nordeste
3924;Epitaciolândia ; AC;Norte
3925;Malhador ; SE;Nordeste
3926;Capela ; SE;Nordeste
3927;Filadélfia ; BA;Nordeste
3928;Mansidão ; BA;Nordeste
3929;Oliveira de Fátima ; TO;Norte
3930;Nova Friburgo ; RJ;Sudeste
3931;Nova Soure ; BA;Nordeste
3932;Antas ; BA;Nordeste
3933;Quijingue ; BA;Nordeste
3934;Pindobaçu ; BA;Nordeste
3935;Santa Rita de Cássia ; BA;Nordeste
3936;Pedra Mole ; SE;Nordeste
3937;Feira Nova ; SE;Nordeste
3938;Teresópolis ; RJ;Sudeste
3939;Conceição de Macabu ; RJ;Sudeste
3940;Lagoa da Confusão ; TO;Norte
3941;Nossa Senhora Aparecida ; SE;Nordeste
3942;Cansanção ; BA;Nordeste
3943;Sumidouro ; RJ;Sudeste
3944;Duas Barras ; RJ;Sudeste
3945;Sapucaia ; RJ;Sudeste
3946;Dourados ; MS;Centro-Oeste
3947;Santa Maria Madalena ; RJ;Sudeste
3948;Ponta Porã ; MS;Centro-Oeste
3949;Nova Rosalândia ; TO;Norte
3950;Governador Jorge Teixeira ; RO;Norte
3951;Cícero Dantas ; BA;Nordeste
3952;Cristalândia ; TO;Norte
3953;Sebastião Barros ; PI;Nordeste
3954;Traipu ; AL;Nordeste
3955;Itiúba ; BA;Nordeste
3956;Guajará-Mirim; RO;Norte
3957;Brejo Grande ; SE;Nordeste
3958;Brasiléia ; AC;Norte
3959;Frei Paulo ; SE;Nordeste
3960;Assis Brasil ; AC;Norte
3961;Divina Pastora ; SE;Nordeste
3962;Caracol ; MS;Centro-Oeste
3963;Bela Vista ; MS;Centro-Oeste
3964;Rio Brilhante ; MS;Centro-Oeste
3965;Monte do Carmo ; TO;Norte
3966;Nipoã ; SP;Sudeste
3967;Lagoa da Prata ; MG;Sudeste
3968;Perdigão ; MG;Sudeste
3969;Sabará ; MG;Sudeste
3970;Conceição do Pará ; MG;Sudeste
3971;Pará de Minas ; MG;Sudeste
3972;Itapagipe ; MG;Sudeste
3973;Nossa Senhora das Dores ; SE;Nordeste
3974;Pugmil ; TO;Norte
3975;Inconfidentes ; MG;Sudeste
3976;Novo Triunfo ; BA;Nordeste
3977;Júlio Borges ; PI;Nordeste
3978;Juru ; PB;Nordeste
3979;Neópolis ; SE;Nordeste
3980;São Miguel do Aleixo ; SE;Nordeste
3981;Riachuelo ; SE;Nordeste
3982;Xique-Xique; BA;Nordeste
3983;Biquinhas ; MG;Sudeste
3984;Monte Alegre de Minas ; MG;Sudeste
3985;Caçu ; GO;Centro-Oeste
3986;Três Marias ; MG;Sudeste
3987;Alcinópolis ; MS;Centro-Oeste
3988;Heliópolis ; BA;Nordeste
3989;Carmópolis ; SE;Nordeste
3990;Bom Despacho ; MG;Sudeste
3991;Barra ; BA;Nordeste
3992;São Gonçalo do Abaeté ; MG;Sudeste
3993;Nossa Senhora do Livramento ; MT;Centro-Oeste
3994;Terra Nova do Norte ; MT;Centro-Oeste
3995;Quixabeira ; BA;Nordeste
3996;Juara ; MT;Centro-Oeste
3997;Santana do São Francisco ; SE;Nordeste
3998;Pedro Leopoldo ; MG;Sudeste
3999;Cumbe ; SE;Nordeste
4000;Pitangui ; MG;Sudeste
4001;Estrela do Indaiá ; MG;Sudeste
4002;Fortuna de Minas ; MG;Sudeste
4003;Maravilhas ; MG;Sudeste
4004;Água Clara ; MS;Centro-Oeste
4005;Florestal ; MG;Sudeste
4006;Dores do Indaiá ; MG;Sudeste
4007;Papagaios ; MG;Sudeste
4008;Capixaba ; AC;Norte
4009;Porto Esperidião ; MT;Centro-Oeste
4010;Jaru ; RO;Norte
4011;Martinho Campos ; MG;Sudeste
4012;Campina Verde ; MG;Sudeste
4013;Inocência ; MS;Centro-Oeste
4014;São Gotardo ; MG;Sudeste
4015;Paraopeba ; MG;Sudeste
4016;Matutina ; MG;Sudeste
4017;Jequitibá ; MG;Sudeste
4018;Santana do Riacho ; MG;Sudeste
4019;Carira ; SE;Nordeste
4020;Serra do Salitre ; MG;Sudeste
4021;Itajá ; GO;Centro-Oeste
4022;Sítio do Quinto ; BA;Nordeste
4023;Chapada dos Guimarães ; MT;Centro-Oeste
4024;Itaguaçu da Bahia ; BA;Nordeste
4025;Feliz Deserto ; AL;Nordeste
4026;Santa Tereza do Tocantins ; TO;Norte
4027;Coxim ; MS;Centro-Oeste
4028;Pedro Gomes ; MS;Centro-Oeste
4029;Catalão ; GO;Centro-Oeste
4030;Buritirama ; BA;Nordeste
4031;Cacaulândia ; RO;Norte
4032;Sonora ; MS;Centro-Oeste
4033;Rio Verde ; GO;Centro-Oeste
4034;Itiquira ; MT;Centro-Oeste
4035;Paraúna ; GO;Centro-Oeste
4036;Paracatu ; MG;Sudeste
4037;Buritizeiro ; MG;Sudeste
4038;Silvânia ; GO;Centro-Oeste
4039;Doverlândia ; GO;Centro-Oeste
4040;Campo Novo de Rondônia ; RO;Norte
4041;Rosário do Catete ; SE;Nordeste
4042;Grão Mogol ; MG;Sudeste
4043;Ivolândia ; GO;Centro-Oeste
4044;Torixoréu ; MT;Centro-Oeste
4045;Poconé ; MT;Centro-Oeste
4046;Santo Antônio do Leverger ; MT;Centro-Oeste
4047;Cáceres ; MT;Centro-Oeste
4048;General Carneiro ; MT;Centro-Oeste
4049;Padre Bernardo ; GO;Centro-Oeste
4050;Juruena ; MT;Centro-Oeste
4051;Lagoa do Tocantins ; TO;Norte
4052;Amparo de São Francisco ; SE;Nordeste
4053;Caraíbas ; BA;Nordeste
4054;Nova Brasilândia ; MT;Centro-Oeste
4055;Colíder ; MT;Centro-Oeste
4056;Niquelândia ; GO;Centro-Oeste
4057;Nova Lacerda ; MT;Centro-Oeste
4058;Uruaçu ; GO;Centro-Oeste
4059;Cocos ; BA;Nordeste
4060;Água Boa ; MT;Centro-Oeste
4061;Colinas do Sul ; GO;Centro-Oeste
4062;Coronel João Sá ; BA;Nordeste
4063;Macambira ; SE;Nordeste
4064;Canhoba ; SE;Nordeste
4065;Vale do Paraíso ; RO;Norte
4066;Nova Crixás ; GO;Centro-Oeste
4067;Minaçu ; GO;Centro-Oeste
4068;Cavalcante ; GO;Centro-Oeste
4069;Monte Alegre de Goiás ; GO;Centro-Oeste
4070;São José do Rio Claro ; MT;Centro-Oeste
4071;Campo Novo do Parecis ; MT;Centro-Oeste
4072;Nova Mutum ; MT;Centro-Oeste
4073;Nova Guarita ; MT;Centro-Oeste
4074;Telha ; SE;Nordeste
4075;Lucas do Rio Verde ; MT;Centro-Oeste
4076;Ribeirão Cascalheira ; MT;Centro-Oeste
4077;Gaúcha do Norte ; MT;Centro-Oeste
4078;Sapezal ; MT;Centro-Oeste
4079;São Francisco do Sul ; SC;Sul
4080;Nossa Senhora da Glória ; SE;Nordeste
4081;Itabi ; SE;Nordeste
4082;Porto Nacional ; TO;Norte
4083;Paranatinga ; MT;Centro-Oeste
4084;Campos de Júlio ; MT;Centro-Oeste
4085;Novo Santo Antônio ; MT;Centro-Oeste
4086;Sorriso ; MT;Centro-Oeste
4087;Barreiras ; BA;Nordeste
4088;Canarana ; MT;Centro-Oeste
4089;Porto dos Gaúchos ; MT;Centro-Oeste
4090;Paraíso do Tocantins ; TO;Norte
4091;Olho d'Água Grande ; AL;Nordeste
4092;Campo Grande ; AL;Nordeste
4093;Cassilândia ; MS;Centro-Oeste
4094;Itaúba ; MT;Centro-Oeste
4095;Monte Alegre de Sergipe ; SE;Nordeste
4096;Monte Negro ; RO;Norte
4097;Teotônio Vilela ; AL;Nordeste
4098;Penedo ; AL;Nordeste
4099;Porto Real do Colégio ; AL;Nordeste
4100;Chapada de Areia ; TO;Norte
4101;Nova União ; RO;Norte
4102;Avelino Lopes ; PI;Nordeste
4103;Palmas ; TO;Norte
4104;Juína ; MT;Centro-Oeste
4105;Castanheira ; MT;Centro-Oeste
4106;Ponte Alta do Tocantins ; TO;Norte
4107;Monte Santo ; BA;Nordeste
4108;Gararu ; SE;Nordeste
4109;Nova Canaã do Norte ; MT;Centro-Oeste
4110;Xapuri ; AC;Norte
4111;Mateiros ; TO;Norte
4112;Novo Acordo ; TO;Norte
4113;São José do Mantimento ; MG;Sudeste
4114;Nossa Senhora de Lourdes ; SE;Nordeste
4115;Confresa ; MT;Centro-Oeste
4116;Parnaguá ; PI;Nordeste
4117;Andorinha ; BA;Nordeste
4118;São Sebastião ; AL;Nordeste
4119;São Félix do Tocantins ; TO;Norte
4120;Aquidabã ; SE;Nordeste
4121;Nova Mamoré ; RO;Norte
4122;Formosa do Rio Preto ; BA;Nordeste
4123;Plácido de Castro ; AC;Norte
4124;Campo Formoso ; BA;Nordeste
4125;Vila Rica ; MT;Centro-Oeste
4126;Monte Santo do Tocantins ; TO;Norte
4127;Corrente ; PI;Nordeste
4128;Roteiro ; AL;Nordeste
4129;Ipiranga de Goiás ; GO;Centro-Oeste
4130;Ji-Paraná; RO;Norte
4131;Matupá ; MT;Centro-Oeste
4132;Buritis ; RO;Norte
4133;São Gonçalo do Gurguéia ; PI;Nordeste
4134;Lajeado ; TO;Norte
4135;Miracema do Tocantins ; TO;Norte
4136;Theobroma ; RO;Norte
4137;Barra de Santo Antônio ; AL;Nordeste
4138;Santa Terezinha ; MT;Centro-Oeste
4139;Jaguarari ; BA;Nordeste
4140;Junqueiro ; AL;Nordeste
4141;Aparecida do Rio Negro ; TO;Norte
4142;Lizarda ; TO;Norte
4143;Jordão ; AC;Norte
4144;Porto da Folha ; SE;Nordeste
4145;Barrolândia ; TO;Norte
4146;Coruripe ; AL;Nordeste
4147;Carlinda ; MT;Centro-Oeste
4148;Calçado ; PE;Nordeste
